date,timestamp,state,stateId,confirmed,deaths,confirmedNew,deathsNew,totalTests,casesPerCapita,caseRate,deathRate,recovered,positive,negative,pending,hospitalizedCumulative,onVentilatorCumulative,inIcuCumulative
6/12/20,1591934400.0,Rhode Island,145,15947,833,85,10,191518.0,0.0150534142752093,0.005330156142221099,0.05160845300056437,1435.0,15947.0,175571.0,0.0,1853.0,0.0,0.0
6/13/20,1592020800.0,Rhode Island,145,15947,833,0,0,191518.0,0.0150534142752093,0.0,0.05223553019376685,1435.0,15947.0,175571.0,0.0,1853.0,0.0,0.0
1/22/20,1579669200.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/23/20,1579755600.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/24/20,1579842000.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/25/20,1579928400.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/26/20,1580014800.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/27/20,1580101200.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/28/20,1580187600.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/29/20,1580274000.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/30/20,1580360400.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/31/20,1580446800.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/1/20,1580533200.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/2/20,1580619600.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/3/20,1580706000.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/4/20,1580792400.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/5/20,1580878800.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/6/20,1580965200.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/7/20,1581051600.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/8/20,1581138000.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/9/20,1581224400.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/10/20,1581310800.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/11/20,1581397200.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/12/20,1581483600.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/13/20,1581570000.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/14/20,1581656400.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/15/20,1581742800.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/16/20,1581829200.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/17/20,1581915600.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/18/20,1582002000.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/19/20,1582088400.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/20/20,1582174800.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/21/20,1582261200.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/22/20,1582347600.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/23/20,1582434000.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/24/20,1582520400.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/25/20,1582606800.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/26/20,1582693200.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/27/20,1582779600.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/28/20,1582866000.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/29/20,1582952400.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/1/20,1583038800.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/2/20,1583125200.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/3/20,1583211600.0,South Carolina,146,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/4/20,1583298000.0,South Carolina,146,0,0,0,0,5.0,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3/5/20,1583384400.0,South Carolina,146,0,0,0,0,5.0,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3/6/20,1583470800.0,South Carolina,146,0,0,0,0,5.0,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3/7/20,1583557200.0,South Carolina,146,2,0,2,0,10.0,0,0,0,0.0,2.0,8.0,0.0,0.0,0.0,0.0
3/8/20,1583643600.0,South Carolina,146,2,0,0,0,10.0,3.884465130516086e-07,0.0,0,0.0,2.0,8.0,0.0,0.0,0.0,0.0
3/9/20,1583726400.0,South Carolina,146,3,0,1,0,31.0,5.826697695774129e-07,0.33333333333333337,0,0.0,7.0,24.0,0.0,0.0,0.0,0.0
3/10/20,1583812800.0,South Carolina,146,7,0,4,0,31.0,1.35956279568063e-06,0.5714285714285714,0,0.0,7.0,24.0,0.0,0.0,0.0,0.0
3/11/20,1583899200.0,South Carolina,146,10,0,3,0,41.0,1.942232565258043e-06,0.30000000000000004,0,0.0,9.0,32.0,0.0,0.0,0.0,0.0
3/12/20,1583985600.0,South Carolina,146,7,0,3,0,58.0,1.35956279568063e-06,0.4285714285714286,0,0.0,10.0,48.0,0.0,0.0,0.0,0.0
3/13/20,1584072000.0,South Carolina,146,8,0,1,0,87.0,1.5537860522064345e-06,0.125,0,0.0,12.0,75.0,0.0,0.0,0.0,0.0
3/14/20,1584158400.0,South Carolina,146,19,0,11,0,123.0,3.690241873990282e-06,0.5789473684210527,0,0.0,13.0,110.0,0.0,0.0,0.0,0.0
3/15/20,1584244800.0,South Carolina,146,19,0,0,0,173.0,3.690241873990282e-06,0.0,0,0.0,19.0,154.0,0.0,0.0,0.0,0.0
3/16/20,1584331200.0,South Carolina,146,30,1,11,1,263.0,5.826697695774129e-06,0.3666666666666667,0,0.0,28.0,235.0,0.0,0.0,0.0,0.0
3/17/20,1584417600.0,South Carolina,146,47,1,17,0,344.0,9.128493056712803e-06,0.36170212765957444,0.02127659574468085,0.0,33.0,311.0,0.0,0.0,0.0,0.0
3/18/20,1584504000.0,South Carolina,146,60,1,13,0,643.0,1.1653395391548258e-05,0.21666666666666667,0.016666666666666666,0.0,60.0,583.0,0.0,0.0,0.0,0.0
3/19/20,1584590400.0,South Carolina,146,80,1,20,0,643.0,1.5537860522064345e-05,0.25,0.0125,0.0,60.0,583.0,0.0,0.0,0.0,0.0
3/20/20,1584676800.0,South Carolina,146,126,3,46,2,914.0,2.447213032225134e-05,0.3650793650793651,0.007936507936507936,0.0,81.0,833.0,0.0,0.0,0.0,0.0
3/21/20,1584763200.0,South Carolina,146,174,3,48,0,1407.0,3.379484663548995e-05,0.27586206896551724,0.017241379310344827,0.0,152.0,1255.0,0.0,0.0,0.0,0.0
3/22/20,1584849600.0,South Carolina,146,196,3,22,0,1661.0,3.806775827905765e-05,0.11224489795918369,0.015306122448979591,0.0,195.0,1466.0,0.0,0.0,0.0,0.0
3/23/20,1584936000.0,South Carolina,146,298,5,102,2,1764.0,5.787853044468968e-05,0.3422818791946308,0.010067114093959731,0.0,298.0,1466.0,0.0,0.0,0.0,0.0
3/24/20,1585022400.0,South Carolina,146,342,5,44,0,2310.0,6.642435373182507e-05,0.1286549707602339,0.014619883040935672,0.0,298.0,2012.0,0.0,0.0,0.0,0.0
3/25/20,1585108800.0,South Carolina,146,424,7,82,2,2727.0,8.235066076694102e-05,0.19339622641509435,0.01179245283018868,0.0,424.0,2303.0,0.0,102.0,0.0,0.0
3/26/20,1585195200.0,South Carolina,146,424,9,0,2,2763.0,8.235066076694102e-05,0.0,0.01650943396226415,0.0,456.0,2307.0,0.0,102.0,0.0,0.0
3/27/20,1585281600.0,South Carolina,146,542,13,118,4,2763.0,0.00010526900503698594,0.21771217712177127,0.016605166051660517,0.0,456.0,2307.0,0.0,102.0,0.0,0.0
3/28/20,1585368000.0,South Carolina,146,660,15,118,2,2947.0,0.00012818734930703085,0.17878787878787883,0.019696969696969695,0.0,539.0,2408.0,0.0,102.0,0.0,0.0
3/29/20,1585454400.0,South Carolina,146,774,16,114,1,3789.0,0.00015032880055097255,0.1472868217054264,0.01937984496124031,0.0,774.0,3015.0,0.0,102.0,0.0,0.0
3/30/20,1585540800.0,South Carolina,146,925,18,151,2,5085.0,0.000179656512286369,0.16324324324324324,0.017297297297297298,0.0,925.0,4160.0,0.0,102.0,0.0,0.0
3/31/20,1585627200.0,South Carolina,146,1083,22,158,4,5699.0,0.00021034378681744606,0.14589104339796866,0.01662049861495845,0.0,1083.0,4616.0,0.0,102.0,0.0,0.0
4/1/20,1585713600.0,South Carolina,146,1293,26,210,4,6326.0,0.00025113067068786496,0.16241299303944312,0.017014694508894045,0.0,1293.0,5033.0,0.0,102.0,0.0,0.0
4/2/20,1585800000.0,South Carolina,146,1554,31,261,5,6995.0,0.0003018229406410999,0.16795366795366795,0.01673101673101673,0.0,1554.0,5441.0,0.0,241.0,0.0,0.0
4/3/20,1585886400.0,South Carolina,146,1700,34,146,3,6995.0,0.0003301795360938673,0.08588235294117652,0.018235294117647058,0.0,1554.0,5441.0,0.0,241.0,0.0,0.0
4/4/20,1585972800.0,South Carolina,146,1917,40,217,6,18314.0,0.00037232598275996684,0.11319770474700053,0.01773604590505999,0.0,1917.0,16397.0,0.0,241.0,0.0,0.0
4/5/20,1586059200.0,South Carolina,146,2049,44,132,4,18976.0,0.00039796345262137304,0.06442166910688141,0.019521717911176184,0.0,2049.0,16927.0,0.0,241.0,0.0,0.0
4/6/20,1586145600.0,South Carolina,146,2232,48,183,4,18976.0,0.00043350630856559523,0.081989247311828,0.01971326164874552,0.0,2049.0,16927.0,0.0,241.0,0.0,0.0
4/7/20,1586232000.0,South Carolina,146,2417,51,185,3,23680.0,0.00046943761102286903,0.07654116673562272,0.01985932974762102,0.0,2417.0,21263.0,0.0,241.0,0.0,0.0
4/8/20,1586318400.0,South Carolina,146,2417,51,0,0,24634.0,0.00046943761102286903,0.0,0.021100537856847332,0.0,2552.0,22082.0,0.0,241.0,0.0,0.0
4/9/20,1586404800.0,South Carolina,146,2793,67,376,16,27367.0,0.0005424655554765714,0.13462226996061577,0.018259935553168637,0.0,2792.0,24575.0,0.0,241.0,0.0,0.0
4/10/20,1586491200.0,South Carolina,146,3067,72,274,5,28183.0,0.0005956827277646418,0.08933811542223669,0.021845451581349852,0.0,3065.0,25118.0,0.0,496.0,0.0,0.0
4/11/20,1586577600.0,South Carolina,146,3211,80,144,8,30093.0,0.0006236508767043577,0.04484584241669265,0.02242292120834631,0.0,3207.0,26886.0,0.0,496.0,0.0,0.0
4/12/20,1586664000.0,South Carolina,146,3320,82,109,2,31425.0,0.0006448212116656703,0.032831325301204806,0.024096385542168676,0.0,3319.0,28106.0,0.0,496.0,0.0,0.0
4/13/20,1586750400.0,South Carolina,146,3391,82,71,0,31425.0,0.0006586110628790024,0.020937776467118807,0.024181657328221765,0.0,3319.0,28106.0,0.0,496.0,0.0,0.0
4/14/20,1586836800.0,South Carolina,146,3553,97,162,15,33872.0,0.0006900752304361827,0.045595271601463594,0.02307908809456797,0.0,3553.0,30319.0,0.0,675.0,0.0,0.0
4/15/20,1586923200.0,South Carolina,146,3656,106,103,9,34733.0,0.0007100802258583406,0.028172866520787765,0.026531728665207876,0.0,3656.0,31077.0,0.0,675.0,0.0,0.0
4/16/20,1587009600.0,South Carolina,146,3931,111,275,5,34733.0,0.0007634916214029367,0.06995675400661405,0.026965148817094886,0.0,3656.0,31077.0,0.0,675.0,0.0,0.0
4/17/20,1587096000.0,South Carolina,146,4099,116,168,5,36284.0,0.0007961211284992719,0.04098560624542569,0.027079775555013418,0.0,3931.0,32353.0,0.0,675.0,0.0,0.0
4/18/20,1587182400.0,South Carolina,146,4248,119,149,3,38833.0,0.0008250603937216167,0.035075329566854996,0.027306967984934087,2633.0,4246.0,34587.0,0.0,776.0,0.0,0.0
4/19/20,1587268800.0,South Carolina,146,4377,120,129,1,40480.0,0.0008501151938134455,0.029472241261137788,0.027187571395933287,2633.0,4377.0,36103.0,0.0,776.0,0.0,0.0
4/20/20,1587355200.0,South Carolina,146,4446,123,69,3,40480.0,0.0008635165985137259,0.015519568151147078,0.02699055330634278,2063.0,4377.0,36103.0,0.0,776.0,0.0,0.0
4/21/20,1587441600.0,South Carolina,146,4439,124,7,1,41277.0,0.0008621570357180453,0.0015769317413831807,0.027708943455733274,2063.0,4439.0,36838.0,0.0,776.0,0.0,0.0
4/22/20,1587528000.0,South Carolina,146,4761,140,322,16,43111.0,0.0009246969243193543,0.06763285024154586,0.026044948540222643,3317.0,4761.0,38350.0,0.0,837.0,0.0,0.0
4/23/20,1587614400.0,South Carolina,146,4917,150,156,10,44463.0,0.0009549957523373798,0.031726662599145805,0.02847264592231035,3317.0,4917.0,39546.0,0.0,837.0,0.0,0.0
4/24/20,1587700800.0,South Carolina,146,5070,157,153,7,44463.0,0.0009847119105858278,0.03017751479289943,0.029585798816568046,3317.0,4917.0,39546.0,0.0,837.0,0.0,0.0
4/25/20,1587787200.0,South Carolina,146,5253,166,183,9,49014.0,0.00102025476653005,0.03483723586521992,0.029887683228631258,3701.0,5253.0,43761.0,0.0,944.0,0.0,0.0
4/26/20,1587873600.0,South Carolina,146,5498,174,245,8,50761.0,0.001067839464378872,0.044561658785012725,0.03019279738086577,3701.0,5490.0,45271.0,0.0,944.0,0.0,0.0
4/27/20,1587960000.0,South Carolina,146,5613,177,115,3,50761.0,0.0010901751388793395,0.02048815250311775,0.03099946552645644,3701.0,5490.0,45271.0,0.0,944.0,0.0,0.0
4/28/20,1588046400.0,South Carolina,146,5735,192,122,15,52145.0,0.0011138703761754878,0.021272885789014873,0.03086312118570183,2830.0,5613.0,46532.0,0.0,944.0,0.0,0.0
4/29/20,1588132800.0,South Carolina,146,5882,231,147,39,54217.0,0.0011424211948847809,0.02499149948996937,0.032641958517511054,3252.0,5881.0,48336.0,0.0,1000.0,0.0,0.0
4/30/20,1588219200.0,South Carolina,146,6095,244,213,13,56512.0,0.0011837907485247772,0.03494667760459391,0.03789991796554553,3252.0,6095.0,50417.0,0.0,1000.0,0.0,0.0
5/1/20,1588305600.0,South Carolina,146,6258,256,163,12,59379.0,0.0012154491393384834,0.026046660274848144,0.03899009268136785,3622.0,6258.0,53121.0,0.0,1110.0,0.0,0.0
5/2/20,1588392000.0,South Carolina,146,6489,267,231,11,61616.0,0.001260314711595944,0.035598705501618144,0.0394513792572045,3622.0,6489.0,55127.0,0.0,1110.0,0.0,0.0
5/3/20,1588478400.0,South Carolina,146,6626,275,137,8,64188.0,0.0012869232977399793,0.020676124358587344,0.04029580440688198,3622.0,6626.0,57562.0,0.0,1110.0,0.0,0.0
5/4/20,1588564800.0,South Carolina,146,6757,283,131,8,64188.0,0.0013123665443448597,0.01938730205712591,0.0406985348527453,3622.0,6626.0,57562.0,0.0,1110.0,0.0,0.0
5/5/20,1588651200.0,South Carolina,146,6841,296,84,13,67771.0,0.0013286812978930273,0.012278906592603445,0.04136822102031867,3622.0,6757.0,61014.0,0.0,1110.0,0.0,0.0
5/6/20,1588737600.0,South Carolina,146,6936,305,95,9,77482.0,0.0013471325072629786,0.013696655132641289,0.04267589388696655,3816.0,6936.0,70546.0,0.0,1152.0,0.0,0.0
5/7/20,1588824000.0,South Carolina,146,7142,316,206,11,77482.0,0.0013871424981072944,0.028843461215345867,0.04270512461495379,3816.0,6936.0,70546.0,0.0,1152.0,0.0,0.0
5/8/20,1588910400.0,South Carolina,146,7367,320,225,4,73442.0,0.0014308427308256004,0.030541604452287263,0.04289398669743451,3816.0,7142.0,66300.0,0.0,1152.0,0.0,0.0
5/9/20,1588996800.0,South Carolina,146,7531,330,164,10,80963.0,0.0014626953448958323,0.021776656486522383,0.042491037046872925,4120.0,7531.0,73432.0,0.0,1252.0,0.0,0.0
5/10/20,1589083200.0,South Carolina,146,7653,331,122,1,84457.0,0.0014863905821919804,0.01594146086502024,0.0431203449627597,4120.0,7653.0,76804.0,0.0,1252.0,0.0,0.0
5/11/20,1589169600.0,South Carolina,146,7792,346,139,15,84457.0,0.0015133876148490672,0.017838809034907643,0.04247946611909651,4120.0,7653.0,76804.0,0.0,1252.0,0.0,0.0
5/12/20,1589256000.0,South Carolina,146,7927,355,135,9,93140.0,0.0015396077544800508,0.01703040242210163,0.043648290652201334,6817.0,7927.0,85213.0,0.0,1338.0,0.0,0.0
5/13/20,1589342400.0,South Carolina,146,8030,362,103,7,93140.0,0.0015596127499022086,0.012826899128268954,0.04420921544209216,6817.0,7927.0,85213.0,0.0,1338.0,0.0,0.0
5/14/20,1589428800.0,South Carolina,146,8189,371,159,9,102535.0,0.0015904942476898114,0.019416290145316872,0.04420564171449506,4914.0,8189.0,94346.0,0.0,1338.0,0.0,0.0
5/15/20,1589515200.0,South Carolina,146,8407,380,218,9,109616.0,0.0016328349176124369,0.025930771975734457,0.04412989175686927,5076.0,8407.0,101209.0,0.0,1421.0,0.0,0.0
5/16/20,1589601600.0,South Carolina,146,8661,380,254,0,109616.0,0.0016821676247699912,0.029326867567255555,0.04387484124235077,5076.0,8407.0,101209.0,0.0,1421.0,0.0,0.0
5/17/20,1589688000.0,South Carolina,146,8816,385,155,5,120486.0,0.0017122722295314907,0.017581669691470014,0.04310344827586207,5076.0,8816.0,111670.0,0.0,1421.0,0.0,0.0
5/18/20,1589774400.0,South Carolina,146,8942,391,126,6,131559.0,0.0017367443598537422,0.014090807425631846,0.04305524491165287,5076.0,8942.0,122617.0,0.0,1421.0,0.0,0.0
5/19/20,1589860800.0,South Carolina,146,9056,399,114,8,135063.0,0.0017588858110976838,0.01258833922261482,0.043175795053003535,5451.0,9056.0,126007.0,0.0,1444.0,0.0,0.0
5/20/20,1589947200.0,South Carolina,146,9175,407,119,8,135063.0,0.0017819983786242545,0.012970027247956373,0.043487738419618525,5451.0,9056.0,126007.0,0.0,1444.0,0.0,0.0
5/21/20,1590033600.0,South Carolina,146,9381,416,206,9,138238.0,0.0018220083694685703,0.021959279394520803,0.04338556657072807,5451.0,9175.0,129063.0,0.0,1444.0,0.0,0.0
5/22/20,1590120000.0,South Carolina,146,9638,419,257,3,150023.0,0.001871923746395702,0.026665283253787142,0.043162481842705956,5743.0,9638.0,140385.0,0.0,1534.0,0.0,0.0
5/23/20,1590206400.0,South Carolina,146,9895,425,257,6,158910.0,0.0019218391233228336,0.025972713491662414,0.04234461849418898,5743.0,9895.0,149015.0,0.0,1534.0,0.0,0.0
5/24/20,1590292800.0,South Carolina,146,10096,435,201,10,163947.0,0.0019608779978845204,0.019908874801901733,0.0420958795562599,5743.0,10096.0,153851.0,0.0,1534.0,0.0,0.0
5/25/20,1590379200.0,South Carolina,146,10178,440,82,5,166020.0,0.0019768043049196364,0.008056592650815486,0.04273924150127727,6063.0,10178.0,155842.0,0.0,1534.0,0.0,0.0
5/26/20,1590465600.0,South Carolina,146,10416,446,238,6,172734.0,0.002023029439972778,0.022849462365591378,0.042242703533026116,6102.0,10416.0,162318.0,0.0,1618.0,0.0,0.0
5/27/20,1590552000.0,South Carolina,146,10623,466,207,20,175683.0,0.0020632336540736193,0.019486020898051404,0.041984373529134894,6102.0,10623.0,165060.0,0.0,1618.0,0.0,0.0
5/28/20,1590638400.0,South Carolina,146,10788,470,165,4,182249.0,0.0020952804914003767,0.015294771968854315,0.0431961438635521,6102.0,10788.0,171461.0,0.0,1618.0,0.0,0.0
5/29/20,1590724800.0,South Carolina,146,11131,483,343,13,188257.0,0.002161899068388728,0.030814841433833395,0.04222441829125865,6459.0,11131.0,177126.0,0.0,1634.0,0.0,0.0
5/30/20,1590811200.0,South Carolina,146,11394,487,263,4,189519.0,0.002212979784855014,0.02308232403019128,0.04239073196419168,6459.0,11394.0,178125.0,0.0,1634.0,0.0,0.0
5/31/20,1590897600.0,South Carolina,146,11861,494,467,7,200216.0,0.002303682045652565,0.039372734170811885,0.0410589326363713,6459.0,11861.0,188355.0,0.0,1634.0,0.0,0.0
6/1/20,1590984000.0,South Carolina,146,12148,500,287,6,204688.0,0.0023594241202754707,0.023625288113269693,0.04066513006256174,6459.0,12148.0,192540.0,0.0,1634.0,0.0,0.0
6/2/20,1591070400.0,South Carolina,146,12415,501,267,1,218777.0,0.0024112817297678607,0.021506242448650847,0.04027386226339106,6976.0,12415.0,206362.0,0.0,1789.0,0.0,0.0
6/3/20,1591156800.0,South Carolina,146,12415,501,0,0,222925.0,0.0024112817297678607,0.0,0.04035440998791784,6976.0,12651.0,210274.0,0.0,1789.0,0.0,0.0
6/4/20,1591243200.0,South Carolina,146,12415,501,0,0,230851.0,0.0024112817297678607,0.0,0.04035440998791784,6976.0,13005.0,217846.0,0.0,1789.0,0.0,0.0
6/5/20,1591329600.0,South Carolina,146,13453,539,1038,38,231299.0,0.0026128854700416455,0.07715751133576154,0.0372407641418271,7347.0,13453.0,217846.0,0.0,1814.0,0.0,0.0
6/6/20,1591416000.0,South Carolina,146,13453,539,0,0,231299.0,0.0026128854700416455,0.0,0.04006541291905151,7347.0,13453.0,217846.0,0.0,1814.0,0.0,0.0
6/7/20,1591502400.0,South Carolina,146,14286,546,833,7,237859.0,0.00277467344272764,0.058308833823323525,0.0377292454150917,7347.0,14286.0,223573.0,0.0,1814.0,0.0,0.0
6/8/20,1591588800.0,South Carolina,146,14800,557,514,11,244661.0,0.002874504196581904,0.034729729729729764,0.03689189189189189,7347.0,14800.0,229861.0,0.0,1814.0,0.0,0.0
6/9/20,1591675200.0,South Carolina,146,15228,568,428,11,247982.0,0.002957631750374948,0.02810612030470183,0.036577357499343315,7928.0,15228.0,232754.0,0.0,1898.0,0.0,0.0
6/10/20,1591761600.0,South Carolina,146,15759,575,531,7,252532.0,0.00306076429959015,0.03369503141062247,0.036042896122850436,7928.0,15759.0,236773.0,0.0,1898.0,0.0,0.0
6/11/20,1591848000.0,South Carolina,146,16441,588,682,13,230057.0,0.0031932245605407485,0.04148166169941003,0.034973541755367675,7928.0,16441.0,213616.0,0.0,1898.0,0.0,0.0
6/12/20,1591934400.0,South Carolina,146,17170,593,729,5,236059.0,0.0033348133145480597,0.04245777518928362,0.034245777518928364,8682.0,17170.0,218889.0,0.0,1988.0,0.0,0.0
6/13/20,1592020800.0,South Carolina,146,17955,599,785,6,241906.0,0.003487278570920816,0.043720412141464826,0.0330270119743804,8682.0,17955.0,223951.0,0.0,1988.0,0.0,0.0
1/22/20,1579669200.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/23/20,1579755600.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/24/20,1579842000.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/25/20,1579928400.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/26/20,1580014800.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/27/20,1580101200.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/28/20,1580187600.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/29/20,1580274000.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/30/20,1580360400.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/31/20,1580446800.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/1/20,1580533200.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/2/20,1580619600.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/3/20,1580706000.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/4/20,1580792400.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/5/20,1580878800.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/6/20,1580965200.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/7/20,1581051600.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/8/20,1581138000.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/9/20,1581224400.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/10/20,1581310800.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/11/20,1581397200.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/12/20,1581483600.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/13/20,1581570000.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/14/20,1581656400.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/15/20,1581742800.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/16/20,1581829200.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/17/20,1581915600.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/18/20,1582002000.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/19/20,1582088400.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/20/20,1582174800.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/21/20,1582261200.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/22/20,1582347600.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/23/20,1582434000.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/24/20,1582520400.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/25/20,1582606800.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/26/20,1582693200.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/27/20,1582779600.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/28/20,1582866000.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/29/20,1582952400.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/1/20,1583038800.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/2/20,1583125200.0,South Dakota,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
