,Province_State,County,Party,TotalVotes,WinningVotes
4076,Vermont,Barre Town,DEM,4766,2512
4077,Vermont,Barton,DEM,1296,687
4078,Vermont,Belvidere,REP,176,93
4079,Vermont,Bennington,DEM,7096,4369
4080,Vermont,Benson,REP,583,305
4081,Vermont,Berkshire,REP,711,402
4082,Vermont,Berlin,DEM,1534,960
4083,Vermont,Bethel,DEM,1147,728
4084,Vermont,Bloomfield,REP,130,73
4085,Vermont,Bolton,DEM,778,537
4086,Vermont,Bradford,DEM,1494,893
4087,Vermont,Braintree,DEM,717,434
4088,Vermont,Brandon,DEM,2184,1213
4089,Vermont,Brattleboro,DEM,6663,5423
4090,Vermont,Bridgewater,DEM,601,372
4091,Vermont,Bridport,DEM,738,392
4092,Vermont,Brighton,REP,619,342
4093,Vermont,Bristol,DEM,2245,1482
4094,Vermont,Brookfield,DEM,852,506
4095,Vermont,Brookline,DEM,329,217
4096,Vermont,Brownington,REP,490,265
4097,Vermont,Brunswick,REP,64,35
4098,Vermont,Burke,DEM,924,534
4099,Vermont,Burlington,DEM,22218,19238
4100,Vermont,Cabot,DEM,892,558
4101,Vermont,Calais,DEM,1148,886
4102,Vermont,Cambridge,DEM,2199,1521
4103,Vermont,Canaan,REP,498,241
4104,Vermont,Castleton,DEM,2161,1056
4105,Vermont,Cavendish,DEM,792,466
4106,Vermont,Charleston,REP,541,274
4107,Vermont,Charlotte,DEM,2886,2285
4108,Vermont,Chelsea,DEM,723,404
4109,Vermont,Chester,DEM,1772,1089
4110,Vermont,Chittenden,DEM,853,473
4111,Vermont,Clarendon,REP,1469,782
4112,Vermont,Colchester,DEM,9594,6451
4113,Vermont,Concord,REP,630,343
4114,Vermont,Corinth,DEM,830,459
4115,Vermont,Cornwall,DEM,850,663
4116,Vermont,Coventry,REP,568,294
4117,Vermont,Craftsbury,DEM,774,558
4118,Vermont,Danby,REP,755,405
4119,Vermont,Danville,DEM,1469,855
4120,Vermont,Derby,REP,2515,1280
4121,Vermont,Dorset,DEM,1413,997
4122,Vermont,Dover,DEM,948,613
4123,Vermont,Dummerston,DEM,1357,1035
4124,Vermont,Duxbury,DEM,914,648
4125,Vermont,East Haven,DEM,140,69
4126,Vermont,East Montpelier,DEM,1764,1315
4127,Vermont,Eden,REP,634,313
4128,Vermont,Elmore,DEM,606,447
4129,Vermont,Enosburgh,DEM,1274,640
4130,Vermont,Essex,DEM,13414,9573
4131,Vermont,Fair Haven,REP,1308,647
4132,Vermont,Fairfax,DEM,2996,1648
4133,Vermont,Fairfield,DEM,1140,625
4134,Vermont,Fairlee,DEM,621,442
4135,Vermont,Fayston,DEM,971,796
4136,Vermont,Ferrisburg,DEM,1830,1202
4137,Vermont,Fletcher,DEM,824,494
4138,Vermont,Franklin,REP,754,407
4139,Vermont,Georgia,DEM,2917,1517
4140,Vermont,Glover,DEM,666,401
4141,Vermont,Goshen,DEM,126,90
4142,Vermont,Grafton,DEM,405,263
4143,Vermont,Granby,REP,43,23
4144,Vermont,Grand Isle,DEM,1409,831
4145,Vermont,Granville,DEM,169,136
4146,Vermont,Greensboro,DEM,491,365
4147,Vermont,Groton,REP,549,272
4148,Vermont,Guildhall,REP,174,90
4149,Vermont,Guilford,DEM,1354,975
4150,Vermont,Halifax,DEM,492,273
4151,Vermont,Hancock,DEM,171,102
4152,Vermont,Hardwick,DEM,1577,932
4153,Vermont,Hartford,DEM,6264,4516
4154,Vermont,Hartland,DEM,2198,1511
4155,Vermont,Highgate,REP,1726,977
4156,Vermont,Hinesburg,DEM,3084,2254
4157,Vermont,Holland,REP,358,210
4158,Vermont,Hubbardton,DEM,427,221
4159,Vermont,Huntington,DEM,1405,1047
4160,Vermont,Hyde Park,DEM,1731,1118
4161,Vermont,Ira,DEM,262,130
4162,Vermont,Irasburg,REP,673,405
4163,Vermont,Isle La Motte,DEM,349,191
4164,Vermont,Jamaica,DEM,581,406
4165,Vermont,Jay,DEM,294,144
4166,Vermont,Jericho,DEM,3662,2657
4167,Vermont,Johnson,DEM,1589,994
4168,Vermont,Killington,DEM,836,560
4169,Vermont,Kirby,DEM,329,190
4170,Vermont,Landgrove,DEM,134,114
4171,Vermont,Leicester,DEM,542,296
4172,Vermont,Lemington,DEM,49,25
4173,Vermont,Lincoln,DEM,959,723
4174,Vermont,Londonderry,DEM,1118,744
4175,Vermont,Lowell,REP,487,273
4176,Vermont,Ludlow,DEM,1237,718
4177,Vermont,Lunenburg,REP,633,366
4178,Vermont,Lyndon,DEM,2440,1207
4179,Vermont,Maidstone,REP,145,74
4180,Vermont,Manchester,DEM,2785,1985
4181,Vermont,Marlboro,DEM,646,528
4182,Vermont,Marshfield,DEM,964,586
4183,Vermont,Mendon,DEM,780,445
4184,Vermont,Middlebury,DEM,4331,3479
4185,Vermont,Middlesex,DEM,1243,977
4186,Vermont,Middletown Springs,DEM,549,308
4187,Vermont,Milton,DEM,6168,3344
4188,Vermont,Monkton,DEM,1403,960
4189,Vermont,Montgomery,DEM,756,449
4190,Vermont,Montpelier,DEM,5185,4576
4191,Vermont,Moretown,DEM,1185,926
4192,Vermont,Morgan,REP,401,218
4193,Vermont,Morristown,DEM,3197,2256
4194,Vermont,Mount Holly,DEM,848,452
4195,Vermont,Mount Tabor,REP,117,56
4196,Vermont,New Haven,DEM,1172,732
4197,Vermont,Newark,DEM,346,169
4198,Vermont,Newbury,DEM,1214,682
4199,Vermont,Newfane,DEM,1141,842
4200,Vermont,Newport,DEM,1842,1033
4201,Vermont,Newport Town,REP,776,415
4202,Vermont,North Hero,DEM,705,430
4203,Vermont,Northfield,DEM,2465,1508
4204,Vermont,Norton,REP,108,62
4205,Vermont,Norwich,DEM,2570,2316
4206,Vermont,Orange,REP,610,324
4207,Vermont,Orwell,DEM,752,367
4208,Vermont,Panton,DEM,420,271
4209,Vermont,Pawlet,DEM,887,496
4210,Vermont,Peacham,DEM,519,357
4211,Vermont,Peru,DEM,300,218
4212,Vermont,Pittsfield,DEM,332,206
4213,Vermont,Pittsford,DEM,1737,896
4214,Vermont,Plainfield,DEM,814,606
4215,Vermont,Plymouth,DEM,371,251
4216,Vermont,Pomfret,DEM,679,509
4217,Vermont,Poultney,DEM,1664,844
4218,Vermont,Pownal,DEM,1778,892
4219,Vermont,Proctor,DEM,955,534
4220,Vermont,Putney,DEM,1515,1234
4221,Vermont,Randolph,DEM,2586,1685
4222,Vermont,Reading,DEM,445,312
4223,Vermont,Readsboro,REP,431,212
4224,Vermont,Richford,REP,942,478
4225,Vermont,Richmond,DEM,2941,2287
4226,Vermont,Ripton,DEM,369,280
4227,Vermont,Rochester,DEM,732,526
4228,Vermont,Rockingham,DEM,2519,1703
4229,Vermont,Roxbury,DEM,433,281
4230,Vermont,Royalton,DEM,1486,930
4231,Vermont,Rupert,DEM,437,269
4232,Vermont,Rutland,DEM,8000,4679
4233,Vermont,Rutland Town,DEM,2486,1376
4234,Vermont,Ryegate,DEM,648,329
4235,Vermont,Salisbury,DEM,676,393
4236,Vermont,Sandgate,DEM,253,147
4237,Vermont,Searsburg,REP,64,36
4238,Vermont,Shaftsbury,DEM,2225,1346
4239,Vermont,Sharon,DEM,894,585
4240,Vermont,Sheffield,DEM,374,197
4241,Vermont,Shelburne,DEM,5419,4358
4242,Vermont,Sheldon,REP,1015,532
4243,Vermont,Shoreham,DEM,742,445
4244,Vermont,Shrewsbury,DEM,690,395
4245,Vermont,South Burlington,DEM,12670,10057
4246,Vermont,South Hero,DEM,1309,903
4247,Vermont,Springfield,DEM,4516,2583
4248,Vermont,St. Albans,DEM,3057,1982
4249,Vermont,St. Albans Town,DEM,3794,2126
4250,Vermont,St. George,DEM,453,310
4251,Vermont,St. Johnsbury,DEM,3377,2034
4252,Vermont,Stamford,REP,539,267
4253,Vermont,Stannard,DEM,114,82
4254,Vermont,Starksboro,DEM,1023,636
4255,Vermont,Stockbridge,DEM,477,341
4256,Vermont,Stowe,DEM,3406,2706
4257,Vermont,Strafford,DEM,800,656
4258,Vermont,Stratton,DEM,190,119
4259,Vermont,Sudbury,DEM,388,252
4260,Vermont,Sunderland,DEM,652,386
4261,Vermont,Sutton,REP,539,275
4262,Vermont,Swanton,DEM,3228,1566
4263,Vermont,Thetford,DEM,1910,1448
4264,Vermont,Tinmouth,DEM,341,170
4265,Vermont,Topsham,REP,646,356
4266,Vermont,Townshend,DEM,769,553
4267,Vermont,Troy,REP,795,394
4268,Vermont,Tunbridge,DEM,863,514
4269,Vermont,Underhill,DEM,2224,1633
4270,Vermont,Vergennes,DEM,1478,1016
4271,Vermont,Vernon,DEM,1300,718
4272,Vermont,Vershire,DEM,428,264
4273,Vermont,Victory,REP,55,36
4274,Vermont,Waitsfield,DEM,1248,1023
4275,Vermont,Walden,DEM,586,351
4276,Vermont,Wallingford,DEM,1298,703
4277,Vermont,Waltham,DEM,326,216
4278,Vermont,Wardsboro,DEM,492,325
4279,Vermont,Warren,DEM,1264,1039
4280,Vermont,Washington,DEM,609,306
4281,Vermont,Waterbury,DEM,3498,2778
4282,Vermont,Waterford,DEM,831,421
4283,Vermont,Waterville,DEM,454,227
4284,Vermont,Weathersfield,DEM,1792,1018
4285,Vermont,Wells,REP,742,416
4286,Vermont,West Fairlee,DEM,357,219
4287,Vermont,West Haven,DEM,151,78
4288,Vermont,West Rutland,REP,1167,613
4289,Vermont,West Windsor,DEM,841,618
4290,Vermont,Westfield,DEM,349,190
4291,Vermont,Westford,DEM,1425,964
4292,Vermont,Westminster,DEM,1789,1303
4293,Vermont,Westmore,DEM,240,126
4294,Vermont,Weston,DEM,456,332
4295,Vermont,Weybridge,DEM,612,517
4296,Vermont,Wheelock,DEM,452,236
4297,Vermont,Whiting,DEM,218,124
4298,Vermont,Whitingham,DEM,775,397
4299,Vermont,Williamstown,REP,1862,923
4300,Vermont,Williston,DEM,6873,4961
4301,Vermont,Wilmington,DEM,1156,789
4302,Vermont,Windham,DEM,282,187
4303,Vermont,Windsor,DEM,1890,1266
4304,Vermont,Winhall,DEM,674,473
4305,Vermont,Winooski,DEM,3701,3005
4306,Vermont,Wolcott,DEM,923,589
4307,Vermont,Woodbury,DEM,588,372
4308,Vermont,Woodford,REP,196,96
4309,Vermont,Woodstock,DEM,2109,1645
4310,Vermont,Worcester,DEM,624,464
4311,Virginia,Accomack County,REP,16962,9172
4312,Virginia,Albemarle County,DEM,64657,42466
4313,Virginia,Alexandria city,DEM,82508,66240
4314,Virginia,Alleghany County,REP,8203,5859
4315,Virginia,Amelia County,REP,7893,5390
4316,Virginia,Amherst County,REP,17005,11041
4317,Virginia,Appomattox County,REP,9268,6702
4318,Virginia,Arlington County,DEM,130699,105344
4319,Virginia,Augusta County,REP,42278,30714
4320,Virginia,Bath County,REP,2501,1834
4321,Virginia,Bedford County,REP,48669,35600
4322,Virginia,Bland County,REP,3479,2903
4323,Virginia,Botetourt County,REP,21120,15099
4324,Virginia,Bristol city,REP,7806,5347
4325,Virginia,Brunswick County,DEM,7948,4552
4326,Virginia,Buchanan County,REP,9953,8311
4327,Virginia,Buckingham County,REP,8126,4544
4328,Virginia,Buena Vista city,REP,2776,1863
4329,Virginia,Campbell County,REP,29892,21245
4330,Virginia,Caroline County,REP,16288,8336
4331,Virginia,Carroll County,REP,15651,12659
4332,Virginia,Charles City County,DEM,4441,2624
4333,Virginia,Charlotte County,REP,6191,3815
4334,Virginia,Charlottesville city,DEM,24205,20696
4335,Virginia,Chesapeake city,DEM,127108,66377
4336,Virginia,Chesterfield County,DEM,203884,106935
4337,Virginia,Clarke County,REP,9337,5192
4338,Virginia,Colonial Heights city,REP,9146,6007
4339,Virginia,Covington city,REP,2603,1580
4340,Virginia,Craig County,REP,3169,2536
4341,Virginia,Culpeper County,REP,27116,16012
4342,Virginia,Cumberland County,REP,5310,3019
4343,Virginia,Danville city,DEM,19389,11710
4344,Virginia,Dickenson County,REP,7303,5748
4345,Virginia,Dinwiddie County,REP,15092,8695
4346,Virginia,Emporia city,DEM,2381,1612
4347,Virginia,Essex County,REP,6178,3075
4348,Virginia,Fairfax County,DEM,600823,419943
4349,Virginia,Fairfax city,DEM,13483,9174
4350,Virginia,Falls Church city,DEM,8819,7146
4351,Virginia,Fauquier County,REP,43661,25106
4352,Virginia,Floyd County,REP,9408,6225
4353,Virginia,Fluvanna County,REP,15840,8155
4354,Virginia,Franklin County,REP,29702,20895
4355,Virginia,Franklin city,DEM,4058,2525
4356,Virginia,Frederick County,REP,48703,30558
4357,Virginia,Fredericksburg city,DEM,12862,8517
4358,Virginia,Galax city,REP,2638,1838
4359,Virginia,Giles County,REP,9176,6876
4360,Virginia,Gloucester County,REP,22282,14875
4361,Virginia,Goochland County,REP,16950,9966
4362,Virginia,Grayson County,REP,8131,6529
4363,Virginia,Greene County,REP,11311,6866
4364,Virginia,Greensville County,DEM,4574,2627
4365,Virginia,Halifax County,REP,18248,10418
4366,Virginia,Hampton city,DEM,65901,46220
4367,Virginia,Hanover County,REP,70967,44318
4368,Virginia,Harrisonburg city,DEM,17086,11022
4369,Virginia,Henrico County,DEM,183152,116572
4370,Virginia,Henry County,REP,26105,16725
4371,Virginia,Highland County,REP,1533,1092
4372,Virginia,Hopewell city,DEM,9608,5430
4373,Virginia,Isle of Wight County,REP,23456,13707
4374,Virginia,James City County,DEM,49622,25553
4375,Virginia,King George County,REP,14224,8446
4376,Virginia,King William County,REP,10736,7320
4377,Virginia,King and Queen County,REP,4115,2450
4378,Virginia,Lancaster County,REP,7152,3697
4379,Virginia,Lee County,REP,9946,8365
4380,Virginia,Lexington city,DEM,2762,1791
4381,Virginia,Loudoun County,DEM,224862,138372
4382,Virginia,Louisa County,REP,21915,13294
4383,Virginia,Lunenburg County,REP,6000,3537
4384,Virginia,Lynchburg city,DEM,36363,18048
4385,Virginia,Madison County,REP,8129,5300
4386,Virginia,Manassas Park city,DEM,6087,3992
4387,Virginia,Manassas city,DEM,16968,10356
4388,Virginia,Martinsville city,DEM,6013,3766
4389,Virginia,Mathews County,REP,5826,3901
4390,Virginia,Mecklenburg County,REP,16204,9266
4391,Virginia,Middlesex County,REP,6785,4196
4392,Virginia,Montgomery County,DEM,45037,23218
4393,Virginia,Nelson County,REP,9316,4812
4394,Virginia,New Kent County,REP,14463,9631
4395,Virginia,Newport News city,DEM,81203,53099
4396,Virginia,Norfolk city,DEM,89881,64440
4397,Virginia,Northampton County,DEM,6732,3667
4398,Virginia,Northumberland County,REP,7815,4485
4399,Virginia,Norton city,REP,1601,1109
4400,Virginia,Nottoway County,REP,7078,4027
4401,Virginia,Orange County,REP,20742,12426
4402,Virginia,Page County,REP,12514,9345
4403,Virginia,Patrick County,REP,9534,7485
4404,Virginia,Petersburg city,DEM,14118,12389
4405,Virginia,Pittsylvania County,REP,34227,23751
4406,Virginia,Poquoson city,REP,7857,5605
4407,Virginia,Portsmouth city,DEM,44582,30948
4408,Virginia,Powhatan County,REP,19730,14055
4409,Virginia,Prince Edward County,DEM,9574,4973
4410,Virginia,Prince George County,REP,17432,10103
4411,Virginia,Prince William County,DEM,228056,142863
4412,Virginia,Pulaski County,REP,17376,12127
4413,Virginia,Radford city,DEM,6320,3358
4414,Virginia,Rappahannock County,REP,4978,2812
4415,Virginia,Richmond County,REP,4102,2547
4416,Virginia,Richmond city,DEM,111159,92175
4417,Virginia,Roanoke County,REP,57184,34268
4418,Virginia,Roanoke city,DEM,43323,26773
4419,Virginia,Rockbridge County,REP,12373,8088
4420,Virginia,Rockingham County,REP,43811,30349
4421,Virginia,Russell County,REP,13386,10879
4422,Virginia,Salem city,REP,13051,7683
4423,Virginia,Scott County,REP,10869,9063
4424,Virginia,Shenandoah County,REP,23684,16463
4425,Virginia,Smyth County,REP,14136,10963
4426,Virginia,Southampton County,REP,9786,5730
4427,Virginia,Spotsylvania County,REP,75317,39411
4428,Virginia,Stafford County,DEM,79625,40245
4429,Virginia,Staunton city,DEM,12990,6981
4430,Virginia,Suffolk city,DEM,49642,28676
4431,Virginia,Surry County,DEM,4471,2397
4432,Virginia,Sussex County,DEM,5088,2827
4433,Virginia,Tazewell County,REP,20134,16731
4434,Virginia,Virginia Beach city,DEM,227561,117393
4435,Virginia,Warren County,REP,21147,14069
4436,Virginia,Washington County,REP,28685,21679
4437,Virginia,Waynesboro city,REP,10717,5507
4438,Virginia,Westmoreland County,REP,9933,5318
4439,Virginia,Williamsburg city,DEM,6883,4790
4440,Virginia,Winchester city,DEM,12106,6610
4441,Virginia,Wise County,REP,16615,13366
4442,Virginia,Wythe County,REP,15072,11733
4443,Virginia,York County,REP,38787,20241
4444,Washington,Adams County,REP,5862,3907
4445,Washington,Asotin County,REP,11951,7319
4446,Washington,Benton County,REP,103033,60365
4447,Washington,Chelan County,REP,43306,22746
4448,Washington,Clallam County,DEM,49264,24721
4449,Washington,Clark County,DEM,275403,140324
4450,Washington,Columbia County,REP,2495,1754
4451,Washington,Cowlitz County,REP,60280,34424
4452,Washington,Douglas County,REP,21308,12955
4453,Washington,Ferry County,REP,4367,2771
4454,Washington,Franklin County,REP,32404,18039
4455,Washington,Garfield County,REP,1489,1069
4456,Washington,Grant County,REP,37680,24764
4457,Washington,Grays Harbor County,REP,38441,19877
4458,Washington,Island County,DEM,53925,29213
4459,Washington,Jefferson County,DEM,24792,17204
4460,Washington,King County,DEM,1210507,907310
4461,Washington,Kitsap County,DEM,158672,90277
4462,Washington,Kittitas County,REP,26364,14105
4463,Washington,Klickitat County,REP,13560,7237
4464,Washington,Lewis County,REP,45309,29391
4465,Washington,Lincoln County,REP,7033,5150
4466,Washington,Mason County,REP,37303,18710
4467,Washington,Okanogan County,REP,21282,11840
4468,Washington,Pacific County,REP,14064,6953
4469,Washington,Pend Oreille County,REP,8553,5728
4470,Washington,Pierce County,DEM,464081,249506
4471,Washington,San Juan County,DEM,13197,9725
4472,Washington,Skagit County,DEM,73423,38252
4473,Washington,Skamania County,REP,7312,3885
4474,Washington,Snohomish County,DEM,438796,256728
4475,Washington,Spokane County,REP,295430,148576
4476,Washington,Stevens County,REP,28430,19808
4477,Washington,Thurston County,DEM,168134,96608
4478,Washington,Wahkiakum County,REP,2981,1741
4479,Washington,Walla Walla County,REP,31261,16400
4480,Washington,Whatcom County,DEM,138620,83660
4481,Washington,Whitman County,DEM,21126,11184
4482,Washington,Yakima County,REP,96193,50555
4483,West Virginia,Barbour County,REP,6677,5116
4484,West Virginia,Berkeley County,REP,51535,33279
4485,West Virginia,Boone County,REP,9012,6816
4486,West Virginia,Braxton County,REP,5664,4120
4487,West Virginia,Brooke County,REP,10656,7545
4488,West Virginia,Cabell County,REP,37360,21721
4489,West Virginia,Calhoun County,REP,2971,2364
4490,West Virginia,Clay County,REP,3365,2679
4491,West Virginia,Doddridge County,REP,3101,2619
4492,West Virginia,Fayette County,REP,16862,11580
4493,West Virginia,Gilmer County,REP,2662,2012
4494,West Virginia,Grant County,REP,5509,4871
4495,West Virginia,Greenbrier County,REP,15850,10925
4496,West Virginia,Hampshire County,REP,10086,8033
4497,West Virginia,Hancock County,REP,13800,9806
4498,West Virginia,Hardy County,REP,6331,4859
4499,West Virginia,Harrison County,REP,30465,20683
4500,West Virginia,Jackson County,REP,13508,10093
4501,West Virginia,Jefferson County,REP,27703,15033
4502,West Virginia,Kanawha County,REP,82244,46398
4503,West Virginia,Lewis County,REP,7457,5782
4504,West Virginia,Lincoln County,REP,7830,6012
4505,West Virginia,Logan County,REP,13026,10534
4506,West Virginia,Marion County,REP,25794,16300
4507,West Virginia,Marshall County,REP,14080,10435
4508,West Virginia,Mason County,REP,11203,8491
4509,West Virginia,McDowell County,REP,6527,5148
4510,West Virginia,Mercer County,REP,25134,19237
4511,West Virginia,Mineral County,REP,12872,10040
4512,West Virginia,Mingo County,REP,10022,8544
4513,West Virginia,Monongalia County,REP,42072,20803
4514,West Virginia,Monroe County,REP,6490,5068
4515,West Virginia,Morgan County,REP,8695,6537
4516,West Virginia,Nicholas County,REP,10630,8279
4517,West Virginia,Ohio County,REP,19898,12354
4518,West Virginia,Pendleton County,REP,3659,2782
4519,West Virginia,Pleasants County,REP,3491,2742
4520,West Virginia,Pocahontas County,REP,4008,2895
4521,West Virginia,Preston County,REP,14572,11190
4522,West Virginia,Putnam County,REP,28501,20034
4523,West Virginia,Raleigh County,REP,33106,24673
4524,West Virginia,Randolph County,REP,12200,8673
4525,West Virginia,Ritchie County,REP,4283,3649
4526,West Virginia,Roane County,REP,5763,4213
4527,West Virginia,Summers County,REP,5585,4074
4528,West Virginia,Taylor County,REP,7383,5477
4529,West Virginia,Tucker County,REP,3844,2841
4530,West Virginia,Tyler County,REP,3922,3226
4531,West Virginia,Upshur County,REP,10221,7771
4532,West Virginia,Wayne County,REP,16947,12585
4533,West Virginia,Webster County,REP,3402,2759
4534,West Virginia,Wetzel County,REP,6667,4993
4535,West Virginia,Wirt County,REP,2653,2134
4536,West Virginia,Wood County,REP,38762,27202
4537,West Virginia,Wyoming County,REP,8592,7353
4538,Wisconsin,Adams County,REP,11818,7362
4539,Wisconsin,Ashland County,DEM,8757,4801
4540,Wisconsin,Barron County,REP,25346,15803
